server,suite,command,conns,pipeline,datasize,rep,rps,p50_ms
redis,cmd,SADD,50,1,3,5,201612.91,0.119
redis,cmd,ZADD,50,1,3,1,198412.69,0.111
redis,cmd,ZADD,50,1,3,2,162866.44,0.183
redis,cmd,ZADD,50,1,3,3,191570.88,0.127
redis,cmd,ZADD,50,1,3,4,176678.45,0.175
redis,cmd,ZADD,50,1,3,5,178571.42,0.175
redis,cmd,GEOADD,50,1,3,1,174825.17,0.183
redis,cmd,GEOADD,50,1,3,2,170648.45,0.183
redis,cmd,GEOADD,50,1,3,3,156250.00,0.191
redis,cmd,GEOADD,50,1,3,4,154320.98,0.191
redis,cmd,GEOADD,50,1,3,5,193798.45,0.111
kqueue-nobuf,conc,PING,1,1,3,1,54288.82,0.015
kqueue-nobuf,conc,PING,1,1,3,2,53821.31,0.015
kqueue-nobuf,conc,PING,1,1,3,3,52910.05,0.015
kqueue-nobuf,conc,PING,1,1,3,4,56242.97,0.015
kqueue-nobuf,conc,PING,1,1,3,5,53995.68,0.015
kqueue-nobuf,conc,PING,10,1,3,1,190839.70,0.031
kqueue-nobuf,conc,PING,10,1,3,2,160771.70,0.039
kqueue-nobuf,conc,PING,10,1,3,3,156739.81,0.047
kqueue-nobuf,conc,PING,10,1,3,4,157728.70,0.047
kqueue-nobuf,conc,PING,10,1,3,5,146627.56,0.047
kqueue-nobuf,conc,PING,50,1,3,1,171232.88,0.175
kqueue-nobuf,conc,PING,50,1,3,2,183150.19,0.167
kqueue-nobuf,conc,PING,50,1,3,3,197628.47,0.119
kqueue-nobuf,conc,PING,50,1,3,4,185185.17,0.111
kqueue-nobuf,conc,PING,50,1,3,5,156250.00,0.183
kqueue-nobuf,conc,PING,200,1,3,1,202429.16,0.415
kqueue-nobuf,conc,PING,200,1,3,2,146627.56,0.719
kqueue-nobuf,conc,PING,200,1,3,3,155763.23,0.719
kqueue-nobuf,conc,PING,200,1,3,4,147058.83,0.727
kqueue-nobuf,conc,PING,200,1,3,5,132978.73,0.751
kqueue-nobuf,conc,PING,1000,1,3,1,148809.53,3.551
kqueue-nobuf,conc,PING,1000,1,3,2,148367.95,3.575
kqueue-nobuf,conc,PING,1000,1,3,3,183150.19,2.287
kqueue-nobuf,conc,PING,1000,1,3,4,161812.31,3.439
kqueue-nobuf,conc,PING,1000,1,3,5,144927.53,3.479
kqueue-nobuf,pipe,PING,50,1,3,1,195121.95,0.119
kqueue-nobuf,pipe,PING,50,1,3,2,190657.77,0.127
kqueue-nobuf,pipe,PING,50,1,3,3,169779.30,0.183
