server,suite,command,conns,pipeline,datasize,rep,rps,p50_ms
redis,cmd,SADD,50,1,3,5,196850.39,0.119
redis,cmd,ZADD,50,1,3,1,196078.44,0.119
redis,cmd,ZADD,50,1,3,2,200803.22,0.119
redis,cmd,ZADD,50,1,3,3,188679.25,0.127
redis,cmd,ZADD,50,1,3,4,176678.45,0.183
redis,cmd,ZADD,50,1,3,5,191570.88,0.127
redis,cmd,GEOADD,50,1,3,1,197628.47,0.119
redis,cmd,GEOADD,50,1,3,2,203252.03,0.111
redis,cmd,GEOADD,50,1,3,3,184501.84,0.143
redis,cmd,GEOADD,50,1,3,4,204918.03,0.119
redis,cmd,GEOADD,50,1,3,5,200000.00,0.119
kqueue,conc,PING,1,1,3,1,57273.77,0.015
kqueue,conc,PING,1,1,3,2,58823.53,0.015
kqueue,conc,PING,1,1,3,3,58823.53,0.015
kqueue,conc,PING,1,1,3,4,59311.98,0.015
kqueue,conc,PING,1,1,3,5,58892.82,0.015
kqueue,conc,PING,10,1,3,1,195312.48,0.031
kqueue,conc,PING,10,1,3,2,205761.31,0.031
kqueue,conc,PING,10,1,3,3,177935.95,0.039
kqueue,conc,PING,10,1,3,4,197628.47,0.031
kqueue,conc,PING,10,1,3,5,196078.44,0.031
kqueue,conc,PING,50,1,3,1,189393.94,0.127
kqueue,conc,PING,50,1,3,2,207468.88,0.119
kqueue,conc,PING,50,1,3,3,187969.92,0.127
kqueue,conc,PING,50,1,3,4,200000.00,0.119
kqueue,conc,PING,50,1,3,5,197628.47,0.119
kqueue,conc,PING,200,1,3,1,189393.94,0.511
kqueue,conc,PING,200,1,3,2,181159.42,0.495
kqueue,conc,PING,200,1,3,3,205761.31,0.439
kqueue,conc,PING,200,1,3,4,181818.17,0.495
kqueue,conc,PING,200,1,3,5,200000.00,0.447
kqueue,conc,PING,1000,1,3,1,205761.31,2.167
kqueue,conc,PING,1000,1,3,2,195312.48,2.223
kqueue,conc,PING,1000,1,3,3,198412.69,2.183
kqueue,conc,PING,1000,1,3,4,200803.22,2.215
kqueue,conc,PING,1000,1,3,5,202429.16,2.175
kqueue,pipe,PING,50,1,3,1,198019.80,0.119
kqueue,pipe,PING,50,1,3,2,172860.86,0.175
kqueue,pipe,PING,50,1,3,3,182982.61,0.135
kqueue,pipe,PING,50,1,3,4,184501.84,0.127
kqueue,pipe,PING,50,1,3,5,185185.17,0.127
kqueue,pipe,PING,50,8,3,1,492610.84,0.655
kqueue,pipe,PING,50,8,3,2,439560.44,0.759
kqueue,pipe,PING,50,8,3,3,571428.56,0.631
kqueue,pipe,PING,50,8,3,4,555555.56,0.639
kqueue,pipe,PING,50,8,3,5,542005.44,0.631
kqueue,pipe,PING,50,16,3,1,568181.81,1.279
kqueue,pipe,PING,50,16,3,2,561797.75,1.287
kqueue,pipe,PING,50,16,3,3,560224.12,1.279
kqueue,pipe,PING,50,16,3,4,531914.94,1.303
kqueue,pipe,PING,50,16,3,5,508905.84,1.311
kqueue,pipe,PING,50,64,3,1,497512.44,5.479
kqueue,pipe,PING,50,64,3,2,483091.78,5.887
kqueue,pipe,PING,50,64,3,3,396825.38,8.103
kqueue,pipe,PING,50,64,3,4,427350.44,7.591
kqueue,pipe,PING,50,64,3,5,459770.12,6.647
kqueue,size,SET,50,1,8,1,144230.77,0.183
kqueue,size,SET,50,1,8,2,160427.80,0.183
kqueue,size,SET,50,1,8,3,176470.59,0.167
kqueue,size,SET,50,1,8,4,201342.28,0.119
kqueue,size,SET,50,1,8,5,147058.83,0.191
kqueue,size,SET,50,1,32,1,145631.06,0.191
kqueue,size,SET,50,1,32,2,154639.17,0.183
kqueue,size,SET,50,1,32,3,158730.16,0.183
kqueue,size,SET,50,1,32,4,160427.80,0.183
kqueue,size,SET,50,1,32,5,152284.27,0.191
kqueue,size,SET,50,1,128,1,157894.73,0.183
kqueue,size,SET,50,1,128,2,159574.47,0.183
kqueue,size,SET,50,1,128,3,198675.50,0.127
kqueue,size,SET,50,1,128,4,155440.41,0.183
kqueue,size,SET,50,1,128,5,163043.48,0.183
kqueue,size,SET,50,1,512,1,144927.53,0.191
kqueue,size,SET,50,1,512,2,147058.83,0.191
kqueue,size,SET,50,1,512,3,157894.73,0.183
kqueue,size,SET,50,1,512,4,148514.84,0.191
kqueue,size,SET,50,1,512,5,144927.53,0.191
kqueue,size,SET,50,1,2048,1,150000.00,0.191
kqueue,size,SET,50,1,2048,2,147058.83,0.191
kqueue,size,SET,50,1,2048,3,152284.27,0.191
kqueue,size,SET,50,1,2048,4,159574.47,0.191
kqueue,size,SET,50,1,2048,5,148514.84,0.191
kqueue,size,SET,50,1,8192,1,90909.09,0.527
kqueue,size,SET,50,1,8192,2,92879.25,0.519
kqueue,size,SET,50,1,8192,3,103448.28,0.455
kqueue,size,SET,50,1,8192,4,96774.20,0.495
kqueue,size,SET,50,1,8192,5,96153.84,0.487
kqueue,size,SET,50,1,32768,1,24855.01,1.983
kqueue,size,SET,50,1,32768,2,25553.66,1.935
kqueue,size,SET,50,1,32768,3,23023.79,2.151
kqueue,size,SET,50,1,32768,4,22953.33,2.151
kqueue,size,SET,50,1,32768,5,22607.38,2.207
kqueue,cmd,PING,50,1,3,1,145772.59,0.183
kqueue,cmd,PING,50,1,3,2,166112.95,0.183
