server,suite,command,conns,pipeline,datasize,rep,rps,p50_ms
redis,cmd,SADD,50,1,3,5,66666.66,0.383
redis,cmd,ZADD,50,1,3,1,68212.83,0.375
redis,cmd,ZADD,50,1,3,2,68306.01,0.375
redis,cmd,ZADD,50,1,3,3,67934.78,0.375
redis,cmd,ZADD,50,1,3,4,68493.15,0.375
redis,cmd,ZADD,50,1,3,5,65189.05,0.383
redis,cmd,GEOADD,50,1,3,1,68681.32,0.375
redis,cmd,GEOADD,50,1,3,2,68212.83,0.375
redis,cmd,GEOADD,50,1,3,3,68212.83,0.375
redis,cmd,GEOADD,50,1,3,4,66401.06,0.375
redis,cmd,GEOADD,50,1,3,5,67114.09,0.375
kqueue,conc,PING,1,1,3,1,22706.63,0.039
kqueue,conc,PING,1,1,3,2,22532.67,0.039
kqueue,conc,PING,1,1,3,3,22716.95,0.039
kqueue,conc,PING,1,1,3,4,22512.38,0.039
kqueue,conc,PING,1,1,3,5,22522.52,0.039
kqueue,conc,PING,10,1,3,1,64683.05,0.087
kqueue,conc,PING,10,1,3,2,65963.06,0.087
kqueue,conc,PING,10,1,3,3,66401.06,0.087
kqueue,conc,PING,10,1,3,4,63775.51,0.087
kqueue,conc,PING,10,1,3,5,63131.31,0.087
kqueue,conc,PING,50,1,3,1,65876.16,0.383
kqueue,conc,PING,50,1,3,2,66844.91,0.383
kqueue,conc,PING,50,1,3,3,65019.51,0.391
kqueue,conc,PING,50,1,3,4,63938.62,0.383
kqueue,conc,PING,50,1,3,5,65445.03,0.383
kqueue,conc,PING,200,1,3,1,64184.86,1.559
kqueue,conc,PING,200,1,3,2,66313.00,1.511
kqueue,conc,PING,200,1,3,3,65963.06,1.519
kqueue,conc,PING,200,1,3,4,66225.16,1.519
kqueue,conc,PING,200,1,3,5,61881.19,1.591
kqueue,conc,PING,1000,1,3,1,63131.31,7.791
kqueue,conc,PING,1000,1,3,2,64766.84,7.631
kqueue,conc,PING,1000,1,3,3,61957.87,7.903
kqueue,conc,PING,1000,1,3,4,62814.07,7.863
kqueue,conc,PING,1000,1,3,5,60753.34,8.103
kqueue,pipe,PING,50,1,3,1,66622.25,0.383
kqueue,pipe,PING,50,1,3,2,66028.39,0.383
kqueue,pipe,PING,50,1,3,3,65789.48,0.383
kqueue,pipe,PING,50,1,3,4,66159.45,0.383
kqueue,pipe,PING,50,1,3,5,64020.48,0.383
kqueue,pipe,PING,50,8,3,1,9764.67,0.143
kqueue,pipe,PING,50,8,3,2,9765.15,0.175
kqueue,pipe,PING,50,8,3,3,9762.76,0.151
kqueue,pipe,PING,50,8,3,4,9762.29,0.175
kqueue,pipe,PING,50,8,3,5,9763.72,0.183
kqueue,pipe,PING,50,16,3,1,19550.34,0.183
kqueue,pipe,PING,50,16,3,2,19536.97,0.255
kqueue,pipe,PING,50,16,3,3,19546.52,0.167
kqueue,pipe,PING,50,16,3,4,19542.70,0.207
kqueue,pipe,PING,50,16,3,5,19540.79,0.183
kqueue,pipe,PING,50,64,3,1,78033.55,0.311
kqueue,pipe,PING,50,64,3,2,77942.32,0.319
kqueue,pipe,PING,50,64,3,3,77911.96,0.335
kqueue,pipe,PING,50,64,3,4,78033.55,0.295
kqueue,pipe,PING,50,64,3,5,78064.01,0.303
kqueue,size,SET,50,1,8,1,64516.13,0.391
kqueue,size,SET,50,1,8,2,67567.57,0.383
kqueue,size,SET,50,1,8,3,65075.92,0.383
kqueue,size,SET,50,1,8,4,67415.73,0.383
kqueue,size,SET,50,1,8,5,66666.67,0.383
kqueue,size,SET,50,1,32,1,67114.09,0.383
kqueue,size,SET,50,1,32,2,65359.48,0.383
kqueue,size,SET,50,1,32,3,63157.89,0.391
kqueue,size,SET,50,1,32,4,65934.06,0.383
kqueue,size,SET,50,1,32,5,57142.86,0.479
